From File,To File,References
java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,4
java\org\apache\catalina\ant\AbstractCatalinaTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,7
java\org\apache\catalina\ant\AbstractCatalinaTask.java,java\org\apache\tomcat\util\buf\B2CConverter.java,2
java\org\apache\catalina\ant\AbstractCatalinaTask.java,java\org\apache\tomcat\util\codec\binary\Base64.java,2
java\org\apache\catalina\ant\DeployTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,3
java\org\apache\catalina\ant\DeployTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,6
java\org\apache\catalina\ant\FindLeaksTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,3
java\org\apache\catalina\ant\JKStatusUpdateTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,8
java\org\apache\catalina\ant\jmx\JMXAccessorCondition.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,1
java\org\apache\catalina\ant\jmx\JMXAccessorCreateTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,2
java\org\apache\catalina\ant\jmx\JMXAccessorCreateTask.java,java\org\apache\catalina\ant\jmx\Arg.java,13
java\org\apache\catalina\ant\jmx\JMXAccessorCreateTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,6
java\org\apache\catalina\ant\jmx\JMXAccessorEqualsCondition.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,1
java\org\apache\catalina\ant\jmx\JMXAccessorGetTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,1
java\org\apache\catalina\ant\jmx\JMXAccessorGetTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,6
java\org\apache\catalina\ant\jmx\JMXAccessorInvokeTask.java,java\org\apache\catalina\ant\jmx\Arg.java,13
java\org\apache\catalina\ant\jmx\JMXAccessorInvokeTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,6
java\org\apache\catalina\ant\jmx\JMXAccessorQueryTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,2
java\org\apache\catalina\ant\jmx\JMXAccessorQueryTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,9
java\org\apache\catalina\ant\jmx\JMXAccessorSetTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,5
java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,16
java\org\apache\catalina\ant\jmx\JMXAccessorUnregisterTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,1
java\org\apache\catalina\ant\jmx\JMXAccessorUnregisterTask.java,java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,4
java\org\apache\catalina\ant\JMXGetTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,6
java\org\apache\catalina\ant\JMXQueryTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,5
java\org\apache\catalina\ant\JMXSetTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,7
java\org\apache\catalina\ant\ListTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,3
java\org\apache\catalina\ant\ReloadTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,2
java\org\apache\catalina\ant\ReloadTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,2
java\org\apache\catalina\ant\ResourcesTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,6
java\org\apache\catalina\ant\ServerinfoTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,3
java\org\apache\catalina\ant\SessionsTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,3
java\org\apache\catalina\ant\SessionsTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,2
java\org\apache\catalina\ant\StartTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,2
java\org\apache\catalina\ant\StartTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,2
java\org\apache\catalina\ant\StopTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,2
java\org\apache\catalina\ant\StopTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,2
java\org\apache\catalina\ant\UndeployTask.java,java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,2
java\org\apache\catalina\ant\UndeployTask.java,java\org\apache\catalina\ant\AbstractCatalinaTask.java,2
java\org\apache\catalina\ant\ValidatorTask.java,java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,5
java\org\apache\catalina\ant\ValidatorTask.java,java\org\apache\catalina\startup\Constants.java,2
java\org\apache\catalina\ant\ValidatorTask.java,java\org\apache\catalina\startup\DigesterFactory.java,2
java\org\apache\catalina\ant\ValidatorTask.java,java\org\apache\tomcat\util\digester\Digester.java,3
java\org\apache\catalina\AsyncDispatcher.java,java\javax\servlet\ServletException.java,2
java\org\apache\catalina\AsyncDispatcher.java,java\javax\servlet\ServletRequest.java,2
java\org\apache\catalina\AsyncDispatcher.java,java\javax\servlet\ServletResponse.java,2
java\org\apache\catalina\Authenticator.java,java\javax\servlet\http\HttpServletResponse.java,3
java\org\apache\catalina\Authenticator.java,java\javax\servlet\ServletException.java,3
java\org\apache\catalina\Authenticator.java,java\org\apache\catalina\connector\Request.java,5
java\org\apache\catalina\Authenticator.java,java\org\apache\catalina\deploy\LoginConfig.java,2
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\javax\servlet\http\Cookie.java,9
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\javax\servlet\http\HttpServletResponse.java,5
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\javax\servlet\ServletContext.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\javax\servlet\ServletException.java,7
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\javax\servlet\SessionCookieConfig.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Authenticator.java,2
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\authenticator\Constants.java,11
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\authenticator\SavedRequest.java,3
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\authenticator\SingleSignOn.java,10
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\connector\Request.java,40
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\connector\Response.java,6
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Container.java,12
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Context.java,12
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\deploy\LoginConfig.java,3
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\deploy\SecurityConstraint.java,5
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Globals.java,2
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\LifecycleException.java,3
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Manager.java,3
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Pipeline.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Realm.java,7
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Session.java,17
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\util\DateTool.java,2
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\util\SessionIdGenerator.java,7
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Valve.java,4
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\valves\ValveBase.java,8
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\catalina\Wrapper.java,4
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\coyote\Request.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\juli\logging\Log.java,33
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\juli\logging\LogFactory.java,2
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\tomcat\util\http\mapper\MappingData.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\tomcat\util\http\MimeHeaders.java,1
java\org\apache\catalina\authenticator\AuthenticatorBase.java,java\org\apache\tomcat\util\res\StringManager.java,5
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\javax\servlet\http\HttpServletRequest.java,3
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\javax\servlet\http\HttpServletResponse.java,5
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\authenticator\AuthenticatorBase.java,7
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\authenticator\Constants.java,1
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\connector\Request.java,6
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\Container.java,1
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\deploy\LoginConfig.java,4
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\catalina\Realm.java,1
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\coyote\Request.java,1
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\juli\logging\Log.java,6
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\juli\logging\LogFactory.java,2
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\tomcat\util\buf\B2CConverter.java,4
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\tomcat\util\buf\ByteChunk.java,10
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\tomcat\util\buf\MessageBytes.java,4
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\tomcat\util\codec\binary\Base64.java,2
java\org\apache\catalina\authenticator\BasicAuthenticator.java,java\org\apache\tomcat\util\http\MimeHeaders.java,1
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\javax\servlet\http\HttpServletRequest.java,4
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\javax\servlet\http\HttpServletResponse.java,6
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\authenticator\AuthenticatorBase.java,13
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\authenticator\Constants.java,1
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\connector\Request.java,17
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\Container.java,1
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\deploy\LoginConfig.java,6
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\LifecycleException.java,2
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\Realm.java,3
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\util\ConcurrentMessageDigest.java,4
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\util\MD5Encoder.java,7
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\catalina\util\SessionIdGenerator.java,2
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\juli\logging\Log.java,5
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\juli\logging\LogFactory.java,2
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\tomcat\util\buf\B2CConverter.java,4
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\tomcat\util\http\parser\HttpParser.java,2
java\org\apache\catalina\authenticator\DigestAuthenticator.java,java\org\apache\tomcat\util\res\StringManager.java,1
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\javax\servlet\http\Cookie.java,3
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\javax\servlet\http\HttpServletRequest.java,4
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\javax\servlet\http\HttpServletResponse.java,26
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\javax\servlet\RequestDispatcher.java,7
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\javax\servlet\ServletContext.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\authenticator\AuthenticatorBase.java,27
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\authenticator\Constants.java,24
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\authenticator\SavedRequest.java,40
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\connector\Connector.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\connector\Request.java,63
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\connector\Response.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\Container.java,6
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\Context.java,6
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\deploy\LoginConfig.java,8
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\Manager.java,3
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\Realm.java,4
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\Session.java,30
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\catalina\valves\ValveBase.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\coyote\ActionCode.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\coyote\Request.java,10
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\juli\logging\Log.java,35
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\juli\logging\LogFactory.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\buf\ByteChunk.java,8
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\buf\CharChunk.java,3
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\buf\MessageBytes.java,13
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\ExceptionUtils.java,3
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\http\MimeHeaders.java,4
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\http\Parameters.java,2
java\org\apache\catalina\authenticator\FormAuthenticator.java,java\org\apache\tomcat\util\res\StringManager.java,8
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\javax\servlet\http\HttpServletResponse.java,2
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\authenticator\AuthenticatorBase.java,3
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\authenticator\Constants.java,1
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\connector\Request.java,5
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\deploy\LoginConfig.java,2
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\Session.java,3
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\catalina\valves\ValveBase.java,6
java\org\apache\catalina\authenticator\NonLoginAuthenticator.java,java\org\apache\juli\logging\Log.java,6
java\org\apache\catalina\authenticator\SavedRequest.java,java\javax\servlet\http\Cookie.java,5
